ID,bug_type,species,nb_pixels_ratio,image_symmetry_index,mask_bb_symmetry_index,roundness,mean_centroid_distance,std_centroid_distance,max_centroid_distance,min_centroid_distance,skewness_centroid_distance,kurtosis_centroid_distance,aspect_ratio,mask_area,mask_perimeter,mask_compactness,hull_area,hull_to_insect_area_ratio,hull_convexity,hull_triangle_similarity,ellipse_angle,ellipse_axis_ratio,ellipse_eccentricity,ellipse_variance,axis_least_inertia_x,axis_least_inertia_y,rectangularity,body_parts_mean_length,body_parts_max_length,body_parts_std_length,body_parts_spread,rest_entropy,mask_entropy,red_mask_min,red_rest_min,red_mask_max,red_rest_max,red_mask_mean,red_rest_mean,red_mask_median,red_rest_median,red_mask_std,red_rest_std,red_mask_q1,red_rest_q1,red_mask_q3,red_rest_q3,green_mask_min,green_rest_min,green_mask_max,green_rest_max,green_mask_mean,green_rest_mean,green_mask_median,green_rest_median,green_mask_std,green_rest_std,green_mask_q1,green_rest_q1,green_mask_q3,green_rest_q3,blue_mask_min,blue_rest_min,blue_mask_max,blue_rest_max,blue_mask_mean,blue_rest_mean,blue_mask_median,blue_rest_median,blue_mask_std,blue_rest_std,blue_mask_q1,blue_rest_q1,blue_mask_q3,blue_rest_q3,hue_mask_min,hue_rest_min,hue_mask_max,hue_rest_max,hue_mask_mean,hue_rest_mean,hue_mask_median,hue_rest_median,hue_mask_std,hue_rest_std,hue_mask_q1,hue_rest_q1,hue_mask_q3,hue_rest_q3,saturation_mask_min,saturation_rest_min,saturation_mask_max,saturation_rest_max,saturation_mask_mean,saturation_rest_mean,saturation_mask_median,saturation_rest_median,saturation_mask_std,saturation_rest_std,saturation_mask_q1,saturation_rest_q1,saturation_mask_q3,saturation_rest_q3,value_mask_min,value_rest_min,value_mask_max,value_rest_max,value_mask_mean,value_rest_mean,value_mask_median,value_rest_median,value_mask_std,value_rest_std,value_mask_q1,value_rest_q1,value_mask_q3,value_rest_q3,fourier_descriptor_real_0,fourier_descriptor_imag_0,fourier_descriptor_real_1,fourier_descriptor_imag_1,fourier_descriptor_real_2,fourier_descriptor_imag_2,fourier_descriptor_real_3,fourier_descriptor_imag_3,fourier_descriptor_real_4,fourier_descriptor_imag_4,fourier_descriptor_real_5,fourier_descriptor_imag_5,fourier_descriptor_real_6,fourier_descriptor_imag_6,fourier_descriptor_real_7,fourier_descriptor_imag_7,fourier_descriptor_real_8,fourier_descriptor_imag_8,fourier_descriptor_real_9,fourier_descriptor_imag_9,orthogonal_lines_ratio
219,Bumblebee,Bombus hortorum,0.04788425,42.82091795292503,63.9427806683764,0.1171264253679052,634.91044284928,149.44177777965857,991.5584291566964,312.7997535052076,0.0612264416371753,-0.671761739711763,0.9471544715447154,1149222,11104,0.1171264253679052,1442249.9999999998,0.7968257930317214,0.4200302945916061,0.813607814678104,31.070934295654297,0.8366252621415708,0.5477756573146966,0.0940228122881876,-0.9798103952723376,-0.1999289606741992,0.5569425544040848,1213.5576426131386,4383.116365432739,1434.921949955675,606.1665678750605,7.422180127807462,7.559430521297468,0,14,255,255,89.95101642676524,137.50877637514137,80,140,63.1264385494182,41.92596531757737,34,111,132,164,0,0,255,255,74.29211327315349,127.55979932061832,62,128,57.89339780563883,45.88087081010622,25,95,108,157,0,2,255,255,65.73175591835172,92.28513541201968,48,88,58.04186816984746,43.186876091616966,24,64,87,112,0,0,179,179,50.66613674294436,31.892400074955876,17,24,63.14511802092056,32.37995899234716,10,17,126,32,0,0,255,255,87.39549886792979,95.62395490429252,90.0,97,42.9531341919444,28.02745075758416,57,80,113,115,1,14,255,255,91.11209409496163,140.24425308407442,80,142,63.56347257069139,43.758220229890526,36,113,132,167,0.8584447950242391,0.5129059698383241,-0.040398632509725,-0.0108461223163831,-0.0203638049583397,-0.0215799538662616,-0.0179861745504932,-0.0048283083298033,-0.0114844578254672,0.0079883098593699,-0.0078400498356961,-0.0007146550466426,-0.0114644097708754,0.0003144955684793,0.0018859488571708,0.0032443998615296,-0.0105274060073067,-0.0014611143665192,-0.0070713693936841,0.0025465719356498,0.6155937415678081
220,Bumblebee,Bombus hortorum,0.0434161666666666,47.68733249707502,53.32767370105511,0.1339502452735112,584.3121823541192,134.48236315223477,829.758546992139,247.8489102581119,-0.5721739624421003,-0.1758463356068831,0.6946564885496184,1041988,9887,0.1339502452735112,1256891.4999999995,0.8290198477752458,0.4316025170974585,0.5517275630813404,9.896443367004396,0.6734398231268136,0.7392420473883544,0.0902424071638821,-0.9787104326642028,-0.2052459232098152,0.6069983875327387,884.8394788106283,1840.4520018100736,572.5527259143169,605.7499946279468,7.414929103809273,7.519864492477273,0,19,255,255,86.24564390376857,131.00127602511924,73,132,69.15306055618244,42.20977915271916,24,107,134,157,0,8,255,255,76.08669197725885,125.09623686057834,58,125,65.6711917182429,44.45000244686752,20,96,117,154,0,8,255,255,64.87893814516099,87.39791864382683,43,80,64.15181447547008,45.79209674686109,16,61,89,101,0,0,179,179,37.58003067213826,36.06064427529701,19,26,49.68518349852289,33.909543164468786,12,20,25,34,0,0,255,217,76.01241185119214,99.17325376430676,77.0,103,49.53418110742725,29.407528584827705,37,85,107,119,2,19,255,255,87.2164065229158,135.4376218637746,74,136,69.62612872179945,45.37336972291884,24,110,134,162,0.7485343471092188,0.6630960195912622,-0.0578707013191984,0.0090880553012382,-0.0279845189016311,-0.0220064882758394,-0.01002660484739,-0.0178297244329193,-0.0107585661715195,-0.0121516127685679,-0.0113131052327418,-0.0042097649717617,-0.0138298449485557,0.0015599905709057,-0.0068670679710105,-0.0067821882341684,2.021095300270408e-05,0.0042494602756477,-0.0105443107638956,-0.0018620201645247,0.45633879388902276
221,Bumblebee,Bombus hortorum,0.038485875,43.694122376933386,60.12482785265424,0.0964867297800285,570.9387249977117,134.37868687826793,918.4523257881796,324.1747664424222,0.4777504164072196,0.0157055520557269,0.8809523809523809,923661,10968,0.0964867297800285,1307041.9999999998,0.7066804280199107,0.4033230860427427,0.8359371024650821,91.5151824951172,0.8191789143614734,0.5735380599973796,0.0973940083169513,0.306100310908546,-0.9519992645279152,0.45862380237380235,979.032135143876,3145.1151401996613,1060.3678395522393,563.7755208714665,7.37293731222741,7.631638812217788,0,19,255,255,94.697864259723,128.67820541204566,81,128,65.11812060350474,41.12473024979995,41,104,140,155,0,11,255,255,80.73899623346661,122.29072007479176,64,122,60.950526298198994,42.70116954469914,32,95,118,149,0,7,255,255,69.59042007836209,85.23483967712556,48,79,62.48456431326421,44.50049043625787,25,57,91,101,0,0,179,179,48.05474627596056,34.7870927446507,21,26,58.23824871506932,32.89130425717993,13,20,30,34,0,0,255,226,87.23942550351265,100.06849509361082,88.0,103,45.18127869200278,30.279518439726647,56,84,113,120,0,19,255,255,96.60383733859068,132.82123594214835,82,132,66.978199553153,43.53293486182208,42,108,141,158,0.7712340046029906,0.6365517340672591,-0.0684556190373723,0.030595327627467,-0.0287509598725264,-0.0090379869398058,-0.0257488049748516,-0.0057457476096884,-0.0160822117804207,-0.0116850174571201,-0.0193588458784701,0.0062054618530673,-0.0054840750782021,0.0036199901513172,-0.0105596616693106,-0.0115444183284443,-0.0097928870783045,-0.0007492730932516,-0.0075409716734103,-0.0008617612433247,0.8837450951747013
222,Bumblebee,Bombus hortorum,0.0401345,44.06881742973332,68.31082785907684,0.0689248942059691,587.7827920034019,146.30525105852308,948.24441100557,199.00662299685035,0.0246038707753618,0.2191005749760619,0.8086642599277978,963228,13252,0.0689248942059691,1405025.5,0.6855590877176251,0.3543275477848803,0.9163661147724113,78.65748596191406,0.7997167501407049,0.6003774808771474,0.093360475469969,-0.6310680745181736,-0.7757274555692385,0.4312199157641396,1014.9132566452026,3946.204683303833,1344.8087277884254,640.3929380037165,7.399609129899193,7.784753104769814,2,18,255,255,111.52193457831376,124.14277078403173,106,124,68.45712673465599,41.596150534863725,53,99,156,151,0,9,255,255,95.65791692101972,119.02076211024703,87,118,64.46151115597758,43.679321921973546,40,90,136,147,0,7,255,255,84.60774707545878,81.6346250681302,65,75,68.33706146630144,44.1382364620859,33,54,111,96,0,0,179,179,51.919795728529486,34.76012706988635,21,27,60.37145977159188,31.788697111267783,13,20,120,35,0,0,255,224,84.25274908951982,101.2571468780435,85.0,105,46.49593726166911,30.850880466015365,50,86,113,122,3,18,255,255,114.11163296748018,128.60883729716994,108,128,70.60038172893287,44.40078331166957,55,102,158,155,0.7977789777955544,0.6029500000725435,-0.046301779323615,0.0112849144284851,-0.0433779062880595,-0.0154422851389305,-0.011628450460114,0.0064417981602313,-0.0118397725681721,-0.0069434524564066,-0.0202845324179706,-0.0121440753826022,-0.012987906262086,-0.0037607844035138,-0.005755711511101,-0.0119800156309057,-0.0099073478857906,-0.0011680982066089,-0.0087405495482483,0.0020746177364998,0.8260872651512599
223,Bee,Trachusa byssina ,0.007721125,55.08017430472495,49.8213043214096,0.2195159957721778,244.928688246937,27.403852718257987,322.0996924811875,179.2629853113147,0.324195496350678,0.9782895533084082,0.8105263157894737,185307,3257,0.2195159957721778,200725.0,0.9231884418981194,0.5019063866792343,0.5109251134603657,2.012852907180786,0.845252340933806,0.534367364409468,0.0860784496294677,-0.9939646442079774,-0.109700893635873,0.7036796536796537,355.4193407535553,694.7249772548676,243.8265312273498,231.4806387782604,7.139939865486005,7.711694034156608,18,13,255,255,143.70944972397157,83.5831329843303,139,67,59.170251111348094,50.628496000328525,92,48,195,97,14,8,255,255,136.4037462157393,79.3561117500024,131,64,57.78313120588826,49.89978625374352,85,43,186,96,0,0,255,255,125.03914045340974,70.69143624904171,125,53,58.55502521809424,57.32108774331587,73,28,169,92,0,0,179,179,42.940358432223285,34.727240489726235,24,24,42.968672726846734,32.815145643405806,20,20,34,31,0,0,255,255,53.62426675732703,68.65749359019661,46.0,58,38.6523389859968,55.85106821076168,26,16,69,110,18,13,255,255,148.29249839455605,85.18235758907326,148,67,60.01684625210209,52.785695343120494,94,48,200,99,0.7734409041555955,0.6338684151927552,-0.0332657674662355,-0.0012819869494541,-0.0167851860301352,0.0046268970870768,-0.0080955639714737,-0.0049839432199729,-0.0049138951382098,0.0007782694747809,-0.0020930197733371,-0.0017195053811971,-0.0050242938929549,0.0015751259185693,-0.0039382181827281,-0.0013809854026511,-0.0009583003350709,0.0005105178979515,-0.0008857042578397,-0.0014927621205408,0.9866370305700197
224,Butterfly,Macroglossum stellatarum,0.022474,35.05008224160836,37.7359233114702,0.0708202369052369,573.7940710472716,225.44345411172105,1039.3836004743196,228.1375869482016,0.1376607920696992,-1.0451044882738223,0.725669099756691,539376,9783,0.0708202369052369,1091855.5000000002,0.4939994349069083,0.4656669372754798,0.5971823563180529,163.1209716796875,0.8351262064792874,0.5500583780395628,0.109477060248329,-0.9539976438128448,0.2998141017356267,0.2750105542672891,2035.6790964603424,4490.5579226017,1754.6655969172248,631.5110646357725,6.9644472608032535,7.460035536711823,11,10,255,255,136.7709760908902,106.70984399221436,136,104,47.929159340927846,35.7572500417293,100,85,170,122,12,7,254,236,127.46873238705469,116.80074332208726,123,117,43.61530415652769,35.51420754566788,99,98,158,138,0,5,255,255,106.50590867965946,62.27864267378396,104,57,47.02808477293632,32.1348476944829,70,43,139,71,0,0,179,179,25.48960280027291,43.242227742962,18,39,26.69863255925282,30.03303867099349,15,31,26,41,0,0,255,230,63.86295645338317,128.49703869769192,54.0,134,38.57352729307553,37.43264390300952,32,111,94,152,13,10,255,255,138.42728634570318,121.87156164303217,136,121,46.80138080781303,36.75195148090783,104,102,170,142,0.8541262829974371,0.5200656619052848,-0.0270177685589837,0.0300259968221232,-0.0530085747544589,0.0332446068590817,-0.0264338296488313,0.0190693825323191,-0.0204914232585767,0.0104609723484728,-0.0096485871045961,0.0170411142891087,-0.0077486051563889,0.0112652714306748,-0.0017671371605908,0.0091955344622721,-0.0092304240865879,-3.3420926240792454e-05,-0.0008561207120585,0.0048279639367947,0.3649299132228859
225,Butterfly,Macroglossum stellatarum,0.032730125,42.95231338867494,36.409928998254735,0.0569370679132364,580.9527327301466,227.68695181142456,1217.5055411322023,33.473135923641536,0.3501967999599421,0.6179011943438915,0.7128712871287128,785523,13167,0.0569370679132364,1492337.4999999998,0.5263708779012791,0.3694298190302233,0.8283770138700316,21.069929122924805,0.642341256076513,0.7664187567785952,0.0987189814553345,-0.9951062261126128,-0.0988109242539185,0.3333957238316424,1365.8877985647746,4461.216857671738,1441.9801157707907,612.4465979543593,7.160595950491841,7.094996082162844,15,6,240,255,106.04824683682082,112.81206292090924,106,116,35.34583617453668,37.18660955356483,76,94,134,137,8,2,236,255,87.06307517411966,104.74983136600493,86,108,39.81264192075397,36.68184529191157,49,86,120,129,0,0,246,255,74.34414141915641,104.80762344979816,69,105,42.34972837986179,38.06404808080437,35,84,111,125,0,0,179,179,15.035940386214026,49.19447722212308,13,16,17.701308111059607,55.94088204489382,10,14,15,120,0,0,255,255,85.481554327499,39.54694120397371,69.0,33,57.8932791283907,24.384706342589823,36,26,130,43,15,6,246,255,106.1214006464483,116.2057463538808,106,118,35.49538164275619,38.73328769157193,76,97,135,140,0.8430073318283671,0.5379020714624714,-0.0220548654728802,-0.0341255398553231,-0.0022481967065079,0.0090356008677321,-0.0056031039201962,-0.007317508630757,-0.0084316271691225,-0.0042512115287695,-0.0187358970979813,-0.0004316044818811,-0.0080306025683738,0.0055983737874389,-0.0040549623236446,0.0024009989114168,-0.0035193460920549,-0.0033640453820056,-0.0063917415068696,-0.0017777792480566,0.8475714446039455
226,Bumblebee,Bombus hortorum,0.02533125,38.744842561425024,41.0479453623057,0.0815149537683106,443.9941122067191,145.33146773411596,828.1903964288314,151.84590332250642,0.4376936226413339,0.148835490379819,0.759090909090909,607950,9681,0.0815149537683106,844267.0000000001,0.7200921035643937,0.3771997892567727,0.7489324779998361,67.03549194335938,0.6794729868373336,0.7337005248453573,0.0924101622483045,-0.4659084782224753,-0.8848329163861488,0.45964888405008164,1351.0852432012557,5303.525508761406,2013.5620452064304,678.0698068106636,7.146690112772574,7.585670967379341,1,2,255,255,86.69796529319845,101.90004035559087,80,99,62.36405649121738,36.09590180266292,28,78,133,124,0,0,255,255,83.51525947857554,114.9819995254798,72,118,64.12619146271014,37.30982544453556,22,91,139,141,0,0,255,255,68.93429393864626,73.08538499190965,53,61,59.70833015612799,42.26232492849095,19,44,101,90,0,0,179,179,49.81697343531541,53.17605848995706,30,42,50.70282095750659,39.01501747316866,15,35,47,46,0,0,255,255,83.28362694300517,110.65844327453132,82.0,118,45.70656824418746,46.70166090813161,49,81,114,147,1,2,255,255,92.96995312114484,120.798992948459,87,122,66.31446164473947,39.073327188527664,29,96,146,145,0.88541389086168,0.4648034443387667,-0.0339000152137414,0.0067759998795488,-0.0190178116151926,-0.0107157226785488,-0.0128266856468554,-0.01439576630867,-0.0150323497515408,-0.0118951095457716,-0.0149116868164127,-0.0030359505487584,-0.0161539799125129,-0.0041338937057039,-0.0078664090876438,-0.0012747821674727,-0.0047203400971018,-0.0006826487873778,-0.0047525908551219,-0.0059967466702188,0.8326951910723087
227,Bumblebee,Bombus hortorum,0.029271,41.20146793000831,50.03345909092043,0.0804238348306973,480.75568186675343,135.9666022617247,785.726766401832,144.78289057930346,-0.1027627806630753,-0.2206763200888928,0.7782426778242678,702504,10477,0.0804238348306973,1036798.5,0.6775704247257303,0.3756833898742841,0.8894298110758092,171.67849731445312,0.8137060210453034,0.5812766220265703,0.0962812139764931,-0.5870949505020847,-0.8095180783002655,0.43897062131641695,1302.6401320894558,2041.5546032190323,492.1106193116089,504.4450810424243,7.11294169338243,7.500083064357511,3,7,255,255,85.493191497842,110.90754551476262,72,111,60.75422095534657,34.213675771481896,33,87,121,133,0,2,253,251,71.5519712343275,118.22195170674136,54,122,58.1498839256037,37.00388403719932,22,91,111,144,0,1,255,255,67.54166951362555,79.12400251082778,55,71,55.42551823428311,39.94853894374866,22,51,92,99,0,0,179,179,71.59963644335122,48.92725913548821,25,39,72.0908339798183,37.09000414442747,7,34,150,42,0,0,255,243,86.5659227563117,105.77901719566772,84.0,106,41.22654799811456,31.327054287288632,57,86,109,129,3,7,255,255,88.13478357418606,124.722992505289,75,125,62.689836301786265,38.56259628076011,34,97,126,150,0.8454998657725811,0.5339756333191127,-0.0244749171662092,-0.0168173359167592,-0.0402329782647236,0.0055913881864206,-0.0173897525179839,0.0007936518981484,-0.0029552384985084,0.0007549233333288,-0.0172009681789786,0.0036857468109136,-0.0046701401104567,-0.0036344280168721,0.0011904988142993,0.00355929923031,-0.0111514872522981,0.0043341464724152,-0.0049576479165079,0.0024999058490658,0.6582775251161179
228,Bumblebee,Bombus hortorum,0.0130305,37.28665120880007,57.706488783955855,0.1279526083149487,335.6406593583914,90.39130829333877,570.9848976300707,169.12307133920103,0.5155740104367919,-0.3767079669742657,0.8157894736842105,312732,5542,0.1279526083149487,395474.9999999999,0.790775649535369,0.4697160758045004,0.933868296176918,17.59588050842285,0.6841095652094292,0.7293792585404151,0.0958200034438503,-0.992107396276244,-0.1253910453500239,0.4608977079796265,501.3581509930747,969.955414056778,346.76083465904105,278.8284944536551,7.044030830704273,7.386484157389311,2,14,255,255,91.38113784326517,125.53096279402082,97,123,66.08754629695328,35.77281874764336,22,100,147,151,1,8,255,255,77.06552575368046,128.98464981271795,72,130,61.51954521068559,32.66466149924106,14,109,131,151,0,0,255,255,79.05438842203549,81.72228798188124,66,75,71.49688533047811,37.03648105122883,13,54,118,103,0,0,179,179,65.97076090710257,40.65639583256288,25,35,62.03021965633956,32.24021957717412,19,26,134,40,0,0,255,255,99.95138009541716,109.94694563340948,100.0,112,43.17990572463649,35.13332977408741,75,86,128,136,2,14,255,255,99.83266183185604,135.90759432451222,107,136,73.50861959534419,34.062621837886134,23,113,156,159,0.8717607336732659,0.4899318556957174,-0.0574472144319635,-0.0054299791149975,-0.0118327158311312,-0.0099245695108628,-0.011303698116398,-0.0088870196635689,-0.0185661252530651,0.0022101750926085,-0.0035813060747414,-0.0031865805033179,-0.0049751341456785,-0.0048686079752784,-0.003299503184045,-0.0024024358457818,-0.0026002328893356,-0.0018820631296527,-0.0058355882870659,-0.0007111551068527,0.9894737211448379
229,Bee,Apis mellifera,0.026777,53.34194897950832,42.537089328798814,0.0778504195946583,455.7452962838651,153.87877018521212,727.0660909299486,99.21627848181063,-0.5042747202176019,-0.4296344405078582,0.8874281018898932,642648,10185,0.0778504195946583,999388.4999999997,0.6430412197058504,0.3744031323627156,0.8316014365562483,77.94763946533203,0.7746846063016594,0.6323478162840789,0.0918343667690766,-0.1880403887155804,-0.982161296433378,0.48894366840135123,986.3622790404728,1839.502856492996,624.5037614617045,541.3426888414962,7.51290215249447,7.18008774885173,0,6,255,255,100.58214917030786,97.4186423187012,97,91,43.770448303829205,48.52033292704558,73,60,127,127,0,0,250,255,80.20718807185271,107.44285281139746,83,104,38.25326483661868,47.94216831813309,52,70,105,140,0,0,236,255,54.82701261032478,72.48235360754934,51,63,31.026762874813027,46.6314138537461,31,37,72,95,0,0,179,179,24.233908764984875,45.970515964309655,14,41,31.904970969651654,26.02168974619532,11,38,29,43,0,0,255,255,120.79818967770848,103.27622968562532,117.0,107,40.63123834708806,36.2316431260236,90,78,149,131,4,6,255,255,102.4447955957227,110.77011353855522,100,107,43.51727378398808,49.17770055571789,76,73,129,143,0.8108972725316739,0.5851885280836356,-0.0627177913755997,-0.0144676709235457,-0.0399250787764926,-0.0024999494871711,-0.0082699887397777,0.0067430655507832,-0.0066531308983237,0.0102295908978211,-0.0089768432244436,0.0105614939075645,-0.0091747630266467,0.0044915911087706,-0.0120632952814018,-0.0006405673172361,-0.0102569735917554,0.0066982860770091,-0.0102444086880244,0.004884012977103,0.5688699465398733
230,Bumblebee,Bombus hortorum,0.026699625,52.19790318670002,39.52298013121676,0.0857942154462183,515.7721988671198,139.08442000207086,853.6276186186641,174.54454255203467,-0.0441204034828077,-0.2728962986254775,0.55390574564235,640791,9688,0.0857942154462183,922228.9999999998,0.6948285078868699,0.3926985668581532,0.5896384312513752,11.47685718536377,0.6152080675290931,0.78836478463153,0.0919083990030857,-0.993789986736491,-0.111272019224444,0.48214503379125717,967.866879761219,2115.1151506900787,803.7481890410255,566.2883795727818,7.488463403151449,7.397584811862727,2,4,234,255,83.8001314000977,115.13177376853814,76,115,56.36727695892045,48.01152563777286,29,80,134,147,1,4,223,255,73.2385036618804,105.79051405379352,63,107,52.23670586791476,45.04690823783316,24,70,117,134,0,0,255,255,77.43605637407516,115.39835796665888,58,109,61.88331792029773,57.597816206933146,21,73,128,153,0,0,179,179,66.51500255153397,89.06389942399163,20,128,66.46162470981548,56.717619862845694,11,27,135,135,0,0,255,255,63.98953168817914,57.95247103615538,56.0,57,40.69866295170621,29.82480559769301,32,34,91,79,2,8,255,255,88.29849514116147,125.66648305599732,78,122,61.24542664216551,54.21793030513385,30,89,142,159,0.8612945495314932,0.508105991843574,-0.0253095325816546,-0.0367839535948789,-0.0417132229159971,0.0163927866641398,-0.010591705891266,0.0047490142735912,-0.0177971272010469,-0.0027148497855533,-0.0107806549041503,0.0036588228196105,6.097094790426753e-05,0.0039353719423734,-0.0004785734214762,-0.0074728013042854,-0.0107351394713109,-0.0026889260606602,-0.0053326095201729,0.0002192051382292,0.46864204069330906
231,Bee,Apis mellifera,0.0173024166666666,40.190872565750055,71.41787925152144,0.1554965704746775,373.1980844403056,80.1834659422448,541.9099352570046,239.8917668456279,0.0762970211211735,-1.1703257176313662,0.8493975903614458,415258,5793,0.1554965704746775,527298.5000000001,0.7875197824382203,0.4779758653984112,0.6146684711673224,111.90853881835938,0.6293338416993574,0.7771350691430211,0.0919562850765645,0.297873911503185,-0.9546052235588242,0.49281997968232266,595.9930971562862,1050.1534671783447,390.5336354114773,305.0140740783353,7.191288833728566,7.537595321696697,14,7,255,255,148.1031118003747,88.66850797011051,154,82,48.96924572875449,40.85783883091633,114,62,189,106,7,2,242,253,124.11433614764796,98.83728802290904,126,96,46.144169182798585,37.62266889889189,90,74,160,121,8,2,255,255,121.5345809111444,71.43126611264181,113,57,58.618048341468665,46.78892901509781,76,43,164,78,0,0,179,179,70.22994861026157,56.62520429521764,18,43,66.80704223028611,35.5499861617008,13,41,138,46,0,0,210,232,74.30517894899074,97.4211290078984,71.5,106,39.17425521504105,36.195081806277145,43,76,102,125,14,8,255,255,152.87580973756076,104.51614666804495,157,99,51.94481595240567,43.30049044927245,116,76,194,126,0.8390229851023491,0.5440959754215642,-0.0435677360342552,0.0138152877419202,-0.0121180376673947,-0.007729425774813,-0.0188163314310812,-0.0034938298500947,-0.0201260376956528,0.0004659507955044,-0.005722825680979,0.003990948686285,-0.006323455942938,0.0057942216337183,-0.0104885713536733,-0.0052628634039792,-0.0028627884299468,-0.0016822423332532,-0.0075192933321057,0.0056066153259776,0.6755394789873789
232,Bee,Apis mellifera,0.0081782083333333,49.126627252341706,42.1614123285482,0.1440450380828651,262.1133979887897,53.92662685523796,374.1257974870592,145.36824471720269,-0.0580700177089414,-0.6367649401239355,0.7160883280757098,196277,4138,0.1440450380828651,251719.50000000015,0.7797449144782183,0.4687051640390831,0.5825007514889667,89.68546295166016,0.6989224641113816,0.7151974476747484,0.0929752186334014,0.0797798615645839,-0.9968125067878794,0.6819056685056768,631.4210050106049,1419.5575630664823,423.0597837138503,247.41452586421624,7.451357987889239,7.40090259558202,17,15,255,255,149.51025336641584,97.53770025806467,157,92,45.59258729260682,45.71674718986697,127,62,178,126,10,8,255,255,128.509045889228,106.79183483188744,138,105,45.699162713776026,46.276389564722535,102,72,162,139,4,4,255,255,115.63683977236252,73.84462178458386,119,64,43.149168252282095,41.70630025427036,86,43,148,96,0,0,179,179,36.06237613169144,41.44628035706852,15,40,52.04924072309038,20.4265986850084,11,36,24,43,0,0,220,220,68.62306841861248,90.43666992764116,65.0,92,31.24258092224318,28.536116741894936,47,71,90,111,17,15,255,255,150.59407368158267,109.06712298744192,158,107,45.74763292121387,47.49381937964321,128,73,179,141,0.8343583743624304,0.5512223717623248,-0.0317832244461452,-0.002521284599627,-0.0074869167608929,-0.0005185009539288,-0.0078736229694522,-0.0003687923959925,-0.0035239167901228,-0.0028643091830174,-0.0022539702060882,-0.0015942143305476,-0.0028851492533934,-0.0006965561802141,-0.0032774034342504,-0.0028748790686143,-0.0018389893027165,-0.0020288156621129,-0.0029063174042423,-0.0004788577807185,0.7656260463122931
233,Bee,Trachusa byssina ,0.0129755,25.253983092508296,26.181310663154576,0.089620041178323,329.3136760829492,95.19468416088304,569.9178354252938,158.4885779373867,0.4600132544817113,-0.3567369007486753,0.7249757045675413,311412,6608,0.089620041178323,480987.0000000003,0.6474436939044087,0.4062736036527464,0.79560839017122,71.79608917236328,0.61916619927156,0.7852599682141009,0.0968458338273433,-0.140566265402341,-0.9900712727025458,0.40567770578166157,874.704347550869,1333.969695687294,448.9424485950644,341.66374859686204,6.488353243819267,7.20546283706393,4,13,250,255,102.01143822331832,112.14869189332856,116,110,46.67989088401064,25.609267761216465,61,96,132,125,3,5,235,236,93.91405276611049,107.49968959737068,107,108,44.53282129651716,22.601488793626817,53,95,123,120,2,5,233,255,83.52421871989519,80.16772206937787,86,74,37.24256695383008,31.135575279903524,59,62,98,89,0,0,179,179,60.67264909508946,34.55295486586199,24,27,60.25523091237031,30.3784095714624,19,22,125,35,0,0,240,234,61.14660642492903,87.47098408735886,66.0,86,25.537595773181607,20.231103693469382,41,75,78,99,5,16,250,255,104.17310187147574,116.37282230582927,116,114,44.62096302976132,26.87752283574482,67,102,132,127,0.908162365151908,0.4186181058216334,-0.0249375735430375,-0.0038369518487203,-0.0177459605944589,-0.0051046382278261,-0.0116304046193996,0.0050178834643704,-0.0113954737186965,-0.0087142278512025,-0.0091693124206468,0.0016548056454759,-0.0029661707740019,-0.0026726354806485,-0.0047183037944689,-0.0002307708912498,-0.0074513943342937,-5.279361508570527e-05,-0.0033451987449639,-0.0021341862246268,0.9409890239584567
234,Butterfly,Macroglossum stellatarum,0.0393917083333333,21.627609322566645,35.76291753938718,0.0532118621359918,652.3232360211697,193.6607364430578,1061.1362883702743,274.58499720665094,-0.0410938636186097,-0.7847544526190435,0.8880636604774536,945401,14942,0.0532118621359918,1827306.5,0.5173740694295128,0.355801950910419,0.8124591257179048,137.0421600341797,0.7176682352002239,0.6963851694174683,0.1085415396416966,-0.8844728533253726,0.4665916541586162,0.2996051326418401,859.4002478818098,2388.7493426799774,806.1953962451399,675.8062049292698,6.133703398794145,7.4578082726560755,7,19,255,243,121.85413279655934,110.77508461543832,123,106,55.30810218421019,30.42700631252386,88,96,156,114,8,14,249,248,112.36626785882392,133.7006277576114,120,137,46.374749547695885,23.76866147255613,80,127,147,144,4,10,255,255,93.6615647751589,69.50911243348887,92,60,40.507788826028985,31.660171331928023,68,53,119,70,0,0,179,179,38.47383068137224,43.64861353693465,17,42,42.86701681920791,21.447233628351476,13,40,42,44,0,0,240,207,59.09333817078679,130.29837361300451,49.0,143,45.43206504148101,34.90827574972387,23,123,83,152,10,19,255,255,125.73627064071223,137.52322293699405,132,137,55.03127254786743,26.10716160752821,90,128,158,145,0.9289560521312452,0.3701900231080402,-0.0699620501997616,0.0444203984699111,-0.0173237400550258,0.0164991532938317,-0.0275668207025965,-0.0089446899078719,0.0012214706884879,0.0058471282438375,-0.0097470733560587,0.002846298448934,-0.0174459287169113,-0.0021638794006543,-0.0056100585147126,-0.0067314774355478,-0.0068049629219997,-0.0002087121106251,-0.0126280909001738,0.0006325498725247,0.9303868941726097
